UserId,Tau
"13012190","138"
"11378769","575.5"
"5859485","1693"
"16415172","1"
"16014924","197.333333333333"
"17391646","119.666666666667"
"9468812","1997"
"13226767","193"
"16554768","106"
"15376596","2458.5"
"16488688","1219"
"12671149","4996"
"14088657","1630.5"
"15132260","4658"
"15799356","1678"
"6018651","349.473684210526"
"6753368","3060"
"15879123","41"
"14734581","1038.85714285714"
"14759788","94"
"10568064","243"
"15137338","29"
"13815060","24"
"16687103","217"
"8388972","1323"
"13072329","23"
"1016065","3360.5"
"16497984","141"
"14527894","604.8"
"10297843","675"
"17544811","22.6666666666667"
"14329228","192.4"
"8480460","530.066666666667"
"12763288","3"
"14063802","1096"
"14669310","25"
"12472911","3210.5"
"16157640","4212"
"17667811","292"
"16471781","32"
"11070439","726.833333333333"
"11905991","499.8125"
"6880597","2"
"9431472","27"
"27641","306.666666666667"
"8040537","3043"
"15341470","525.714285714286"
"5212157","1129"
"1704261","1153"
"12478605","169.727272727273"
"11400835","1229"
"14913738","2230.5"
"881712","177.021739130435"
"14315245","2689.33333333333"
"13644754","670.5"
"4483872","400.5"
"4385799","1774.5"
"14616012","838"
"14221714","872.2"
"2158346","694"
"14574710","1598"
"5335804","6218"
"15888985","737.75"
"1959238","1257.5"
"15719654","660"
"3390810","5522"
"13552934","1338.83333333333"
"4017847","977.6"
"6419736","309.5"
"11932414","3115.5"
"7275091","1415.5"
"1104325","4391"
"16557157","1048"
"15690750","1084.5"
"8274032","1782"
"7982057","180.5"
"1652951","1504"
"10142676","2360"
"16975221","510.75"
"4383027","165"
"7539208","4764"
"2912559","6146"
"6703834","1361"
"17104792","221.875"
"326730","2342"
"6114401","307.705882352941"
"10037830","762.5"
"16416198","1776"
"10472163","60.5"
"840819","588.285714285714"
"11058342","1567"
"14977443","1416"
"14857732","202.105263157895"
"1522049","1176"
"9256455","558"
"13450175","1534"
"9559884","913.5"
"14636312","1308"
"5627176","2782"
"11963417","1014.33333333333"
"14488307","1192.33333333333"
"11237904","471.666666666667"
"15200448","10"
"5818848","1432"
"13341452","625.6"
"16997771","668.5"
"9745095","695"
"12357785","26"
"15777979","1184.5"
"17170943","165.571428571429"
"9645532","51"
"6794745","544.5"
"14881393","1176"
"9222360","1352"
"13325046","525.5"
"17176782","789"
"4874572","2073.5"
"14736544","1808.66666666667"
"6337068","620"
"15994588","4643"
"12003270","235"
"7021501","1499"
"2572245","1651"
"12064319","14.8"
"15268514","359"
"10272157","966"
"2859449","1964.66666666667"
"10126267","170"
"15740724","689"
"13210223","108"
"12056369","244"
"17166620","298.5"
"15349889","6555"
"1684796","1053"
"11204799","2446"
"5132818","131"
"1439492","888"
"8767603","4099"
"9338569","241"
"17341007","705"
"14844677","1834.75"
"2746601","1009.5"
"11533451","2894"
"5836417","4818"
"14601319","376.333333333333"
"8513242","4198"
"17144002","1037"
"14485051","2015.5"
"1682844","1588.2"
"16759462","490"
"16851008","839"
"12431997","6749"
"13794023","347.333333333333"
"15523191","2279"
"2359762","505"
"172815","2800.66666666667"
"15035124","112"
"15385738","275"
"10890633","263"
"16013603","757.5"
"3548202","5333"
"5213916","5332"
"12085828","600.666666666667"
"7390103","1463.6"
"2552890","2368"
"16534995","2093"
"11520105","745"
"11664235","4313.5"
"4087512","29"
"17249708","3"
"229587","1219.83333333333"
"11637098","6843"
"14356029","26"
"14809536","816"
"14539571","1144.16666666667"
"16297430","3032"
"10867044","1657.5"
"12603567","2565.5"
"8668467","2118"
"16366106","82"
"16507755","2701"
"13095975","167"
"16914733","17.5"
"7053790","645"
"16406364","167"
"4086642","575.5"
"14775022","3580"
"13693323","1892.5"
"14635815","867.375"
"675066","1018.83333333333"
"16430139","217.5"
"15364111","566"
"14406250","236"
"11364988","1126"
"15456559","473.090909090909"
"16379925","3288"
"11146632","1831.75"
"14967018","770.3"
"11766145","3496"
"11600661","2437.66666666667"
"11878615","1473.4"
"15520224","3261"
"10568965","3840.5"
"15084934","30"
"5264182","3004.5"
"6400443","577.833333333333"
"1881728","1708"
"7779709","1437"
"14963271","264"
"7523400","721"
"11761209","31.6666666666667"
"13906054","1387.5"
"14714831","828.166666666667"
"12519292","2634"
"11232912","3956"
"17090164","382.666666666667"
"5929910","507.235294117647"
"5895669","124"
"3276214","1513"
"4297122","91"
"15001833","4270"
"15840228","1995"
"3696008","1886.5"
"1355564","2028"
"9035706","874"
"17210480","66"
"15809096","349.222222222222"
"13060530","841.5"
"12154627","1678.33333333333"
"16291309","165.3"
"14892837","2719.5"
"16964171","1202"
"15578888","433.75"
"14235698","1549.5"
"16222896","1562"
"13048240","1115"
"2284624","195"
"12032322","1089.4"
"5481641","1578"
"12542280","4492"
"13422184","109"
"15205431","166"
"15336482","3412"
"15436642","313.625"
"15799105","842"
"17508597","114"
"16591018","719"
"9405534","2574"
"2986042","326.923076923077"
"8786602","1015.66666666667"
"895361","191.666666666667"
"16921171","163"
"4078612","1129.5"
"15503932","1103.5"
"14596331","3318"
"14614044","245.8"
"13063136","145.357142857143"
"50065","1106.25"
"16040002","381.5"
"11073446","1140"
"10655001","1873"
"16328377","1902"
"16263958","2316.5"
"13306364","1692.5"
"16312026","371.25"
"16511596","150.4"
"15155344","1066.25"
"16971411","248.333333333333"
"2115020","2"
"16451772","2954"
"15107911","143"
"2847100","484"
"7662327","1524.2"
"6021784","253.5"
"16374210","135"
"1984257","368.909090909091"
"10785129","870"
"834616","1224.66666666667"
"8364900","231.459459459459"
"14619889","1251.5"
"15658079","997"
"11614255","2227"
"15556590","366"
"6709602","706"
"7307602","4733"
"4648809","1780.5"
"14921261","600"
"11152224","560.5"
"14643058","2033"
"3828443","1839"
"8539669","3819"
"3057377","1632"
"7402025","1999"
"17427559","136"
"10761124","2643"
"10156802","2286"
"2428473","747.5"
"15941349","323.25"
"15992156","158.571428571429"
"15401845","340"
"1045808","878.2"
"14206987","208"
"3858193","849.714285714286"
"13724536","85.5"
"5864333","1359"
"10299454","1956"
"14875679","2012.33333333333"
"1108312","4188"
"5953643","5971"
"12639165","3515.5"
"13874036","231.083333333333"
"6760099","2065"
"15879282","1824"
"1467883","5689"
"13792395","305.666666666667"
"2883442","1236"
"1742551","903.333333333333"
"8935957","755.5"
"17596562","107.5"
"16493566","486.857142857143"
"11272228","1453.5"
"1635166","671.9"
"2511969","1273.5"
"16178677","140"
"7119483","520.5"
"3950028","179.5"
"15834046","48"
"17286845","428"
"7248742","1959"
"16072877","1274"
"8394561","509.555555555556"
"10947717","310"
"15358361","1775"
"14150686","326"
"15002328","4173"
"4089351","368.866666666667"
"13087498","1566"
"1014525","2688.5"
"2376788","4291"
"15274436","1160.5"
"8269473","48"
"3518613","2359.33333333333"
"554860","1175"
"915693","1876"
"250030","1151"
"4900829","0"
"15796583","1175.25"
"15198599","25"
"14971922","581.8"
"5702263","6217"
"7312821","503"
"1351505","266"
"11658713","1928"
"11127280","2841.33333333333"
"13660224","1042.5"
"711228","2093"
"17568159","91"
"15479927","1216.2"
"79485","761.454545454545"
"14773677","28"
"5969852","988"
"14555873","398.5"
"15168202","874"
"10363925","229"
"7241872","2764"
"4373888","2938"
"11849307","1040"
"9950263","505"
"16995691","551"
"16150765","730"
"10255994","7578"
"808404","27"
"15083155","2807"
"17438078","521"
"13931495","422"
"4182755","839.166666666667"
"11915111","948.5"
"8642217","7330"
"9084760","1868"
"15023593","105"
"3551443","780"
"15946846","219"
"12420884","412.666666666667"
"16029481","536"
"9786502","1701.33333333333"
"4140475","2400"
"14337591","680.6"
"10532316","522.333333333333"
"6683919","438.75"
"6577083","342"
"13109247","3074.5"
"15205814","312.5"
"3069894","2830"
"14946688","4651"
"9666018","791.5"
"16783753","1754"
"16440445","69"
"7898258","573"
"14401220","1687"
"15137719","502"
"12605611","3491"
"16948420","163"
"1003830","2026.25"
"13814896","961.333333333333"
"12488870","2893"
"12990000","185"
"16835341","223"
"10118393","1502"
"15764075","344.923076923077"
"14989944","180"
"15370708","2648.5"
"17034240","203.5"
"5992559","576.5"
"16604585","7"
"18091","3901"
"4019564","723.8"
"9950128","293"
"1906587","893"
"16206182","165.230769230769"
"4434827","847.666666666667"
"12909544","1728"
"15774509","171"
"7516384","911.833333333333"
"301757","163"
"8966379","522.8"
"2896152","1644"
"14991730","164"
"16485249","490"
"16947947","141"
"1026836","2229"
"5674719","3026"
"16262109","240.071428571429"
"7190304","80"
"15205899","1210.5"
"15426361","394.285714285714"
"12870601","3028"
"5433335","778.727272727273"
"1085665","2676"
"1675724","132.5"
"13813440","5541"
"14302961","1595.33333333333"
"14892753","387"
"13976334","440.333333333333"
"17552592","343"
"15109336","1145"
"16440966","35.5"
"16238289","37"
"14500330","706.142857142857"
"15034561","3860"
"15526044","514"
"16300260","698"
"10886849","610"
"10246465","267.5"
"6714507","503"
"13956444","100"
"17518175","196"
"13318170","2550"
"9895070","2187"
"16762652","2403"
"4536580","585.692307692308"
"11344094","4402"
"11868395","1302.5"
"7606583","573.3"
"3156647","905.333333333333"
"3358125","1427.8"
"15027917","652"
"14620351","166"
"3181491","42"
"5617652","1487.5"
"3045515","947.5"
"17668289","201"
"4537308","711"
"13740841","818.5"
"13842468","396"
"12938856","546"
"3455160","1111"
"7158576","1316"
"7084386","13.5"
"15323516","506.5"
"16304369","6"
"15451782","45"
"8443401","2338.5"
"2234334","0"
"15071053","319.333333333333"
"4559116","331"
"13741921","41"
"13866126","499.285714285714"
"14591805","1472.75"
"9904584","2809"
"13640119","209"
"783726","129.333333333333"
"17036825","1076"
"15189318","483"
"14945726","536.333333333333"
"15183437","1151.5"
"9246694","1753"
"13668285","426"
"14652877","494.4"
"3209379","5384"
"9023378","1182"
"4799495","1279.33333333333"
"14726014","2739"
"6544182","4550"
"8262968","5384"
"13357386","1022.33333333333"
"1812225","428.5"
"7906069","2071.5"
"8112258","1766"
"7138845","1534.66666666667"
"16462578","340"
"14776960","50"
"17496055","408"
"15562678","1348"
"10244124","1812.75"
"16386411","184.714285714286"
"9988314","151"
"15178243","140"
"3831064","424"
"437260","1017.4"
"13527134","945"
"11667754","3"
"3501958","451.3"
"15121047","2"
"10565289","604"
"16959962","382"
"16572743","336"
"1788205","89.2105263157895"
"14783753","146"
"5362583","240"
"14784760","164"
"16937313","485.4"
"15617034","2042.66666666667"
"13546876","775.666666666667"
"1934518","2894"
"9107656","482.333333333333"
"14422045","598.75"
"8681249","590.571428571429"
"13337594","4656"
"14268393","5247"
"3120387","301"
"12292849","3179.5"
"5288415","2516"
"7994074","602.166666666667"
"10814129","125"
"1988224","2875"
"14133896","225"
"11161629","869"
"6610","2375.66666666667"
"1917203","492.25"
"13258916","155"
"12410900","1104.33333333333"
"13948569","79"
"15283980","386"
"16736411","357"
"15098119","10"
"7194922","824"
"14405470","787"
"13549501","177.75"
"2447170","3069.5"
"14683371","2880"
"12493323","988.25"
"1346027","2516"
"15952268","392"
"17552772","553"
"15485834","72"
"6173668","3866"
"16294283","2529"
"16013469","2378"
"15748951","5547"
"13113012","287.466666666667"
"1173307","551.461538461538"
"13140277","6"
"9297323","1773"
"4620000","297"
"14882179","393"
"16730716","90.5"
"10263355","1126"
"15753693","599.4"
"15089527","1824"
"16083769","971.5"
"8904037","3557"
"14886003","2720.5"
"2462868","189.964285714286"
"12892459","1419"
"13042625","3599"
"5638083","3415"
"16178408","836"
"14570742","49"
"9304737","6842"
"11690748","1349"
"11253232","611.857142857143"
"16399585","123"
"7620258","5293"
"14769402","538.888888888889"
"6051665","3327"
"12511650","5980"
"997716","1630"
"9239929","300.5"
"16893621","325.5"
"11460549","575"
"15905878","314"
"10107912","3210"
"15391143","1186.8"
"806009","1205.28571428571"
"4802043","2299"
"11379209","3896"
"17150552","49.3333333333333"
"15792178","967"
"14142090","842.5"
"1364206","1142"
"1437071","4552"
"9169087","3367"
"12043083","367.333333333333"
"14375038","17"
"7446623","368.904761904762"
"17630602","180"
"15186795","20"
"13735618","927.5"
"15610524","264"
"14933240","24"
"16531101","329"
"16182643","452.333333333333"
"14804133","280.333333333333"
"15895158","527"
"16930239","215"
"3718236","153"
"14780154","1636"
"5639165","1870"
"14608902","609.666666666667"
"11952716","5197"
"13903584","599"
"14612951","2603.33333333333"
"16017539","261.923076923077"
"14970927","3869"
"16463732","3127"
"655539","1261.6"
"14253753","72"
"15457390","551.666666666667"
"13959928","5116"
"13262536","1510"
"2714837","1175"
"8333195","4306"
"17231524","70"
"3074765","2337"
"8352127","26"
"7018468","286.333333333333"
"16431975","694"
"8383428","4213"
"11855654","2852"
"16942086","5"
"2584772","406.307692307692"
"15842607","1162"
"11444760","1312.75"
"9985045","2615"
"3026149","830"
"5447009","77.5"
"9457633","134"
"13781478","1013.5"
"6488134","2809"
"17056113","205.666666666667"
"1491537","2301"
"14001613","365.888888888889"
"14658332","946.4"
"10887389","176"
"14084144","1848"
"10460220","909.5"
"14757560","7791"
"15441315","18"
"2968864","1603"
"7178225","12"
"17210148","4"
"6587475","71"
"16427070","339.5"
"11166862","1184"
"16983826","48"
"1270804","2011"
"15251416","13"
"14524669","17"
"14737198","159.333333333333"
"14280427","21"
"16609393","270"
"7804364","1041.25"
"462240","1684"
"9335956","911.5"
"10679822","1438.5"
"17340402","255.2"
"12462500","550"
"17173563","237"
"3895056","1469.75"
"16216113","159.333333333333"
"292233","1319.8"
"5943042","506.5"
"9111963","165"
"1057045","843"
"387761","3173"
"2766545","1732.33333333333"
"14733582","429"
"1545679","3077"
"16461069","1584.5"
"13252981","36"
"16565110","177.5"
"14341819","1067.875"
"10922059","2491"
"11887831","769.5"
"3023426","3657"
"14414066","460.181818181818"
"8511701","52"
"1501700","156.679245283019"
"12592592","2279"
"16779731","1518"
"14787718","90.6"
"7097611","328.5"
"12406641","288"
"9477682","499.333333333333"
"15522421","916.6"
"9992102","587.9"
"16797737","5"
"12970270","6363"
"12375364","289.4"
"14456390","580"
"16332934","527"
"16410387","263.333333333333"
"8300481","46.5"
"16316841","580.5"
"1379699","552.333333333333"
"5647659","551.5"
"15109215","577.714285714286"
"3177489","460"
"15025861","8040"
"10018361","989.666666666667"
"7479189","3361"
"15488621","2157.5"
"794233","38"
"1338202","818"
"15706739","1755"
"15422114","5903"
"2063006","53"
"16084218","794"
"16830976","121"
"13925939","5112"
"14664032","755.857142857143"
"14535652","651"
"17736135","44"
"16201264","284"
"14328509","585.5"
"10664328","170"
"7504437","612.5"
"16071051","857"
"16009395","1575"
"13879024","121"
"9058953","2678.33333333333"
"2299084","6813"
"7837745","1287.66666666667"
"5993631","725"
"3804093","1774.25"
"8918431","207"
"2663303","1533"
"17684868","100"
"6908626","584.5"
"16789248","716.5"
"13588663","285"
"231999","421"
"15994859","4944"
"9968164","1060"
"9369035","1604"
"17164637","839"
"13919166","608.6"
"9790945","735"
"6581794","189"
"17109505","150.181818181818"
"953297","918.25"
"4443495","4101"
"16443927","311"
"4820827","264"
"15603648","621"
"2438518","1256.2"
"2270492","717.636363636364"
"12283765","2336"
"16039648","337"
"15894230","3079"
"16049223","331.5"
"15079598","674"
"7402498","694.636363636364"
"15142472","721"
"1361598","406.307692307692"
"15062148","12"
"2336356","151.75"
"363573","1034"
"15359042","94"
"1432831","2176"
"12856929","506"
"14583538","260"
"13869329","2606"
"4048657","2678"
"13641671","408.571428571429"
"10115847","974.857142857143"
"10307314","839"
"7479833","6142"
"15116275","2810"
"8173409","912.6"
"9414420","520.333333333333"
"5686581","2375.5"
"14225529","1737"
"3273538","131"
"6348498","2482"
"13823789","493.375"
"16455467","126"
"7570961","1274.66666666667"
"16508469","31"
"1219052","182.1875"
"6427477","696"
"14379980","3100"
"16099568","12.5"
"16595143","47"
"15226714","36"
"14407736","1433.66666666667"
"17132289","147"
"8267057","197"
"13054776","50"
"12675107","4333"
"6276704","409"
"13233602","95"
"17223835","3"
"15542381","4651"
"238671","1203"
"15089802","29"
"15015485","1014.6"
"11540494","712.333333333333"
"42230","1004"
"16265829","472.5"
"8262642","321"
"8156700","316"
"16128485","525"
"14874460","1877"
"16030161","4752"
"2587867","3126"
"1431750","1254.5"
"15179235","861.666666666667"
"11925200","77"
"9638248","5582"
"12469746","1562"
"15702150","1078.33333333333"
"15965362","541"
"11154545","5839"
"13412292","1008.42857142857"
"6206512","1041.5"
"7640923","537"
"12293792","209.714285714286"
"1973651","1353.66666666667"
"6154431","6916"
"17445677","97"
"6556277","688"
"15380756","421"
"9045771","1557"
"15879236","930"
"16620040","421.5"
"13024846","171.2"
"13854370","436"
"2052012","633.2"
"15514312","49"
"12339834","1443.25"
"14134388","2109"
"13690938","1751.66666666667"
"14864616","44"
"14795977","813"
"3732445","57"
"10455685","633.75"
"14918537","354"
"7867996","708"
"6573902","1123"
"7195689","2018"
"16091773","237.5"
"13754736","1560"
"16959163","1684"
"936426","2087"
"13490682","850.142857142857"
"14501864","1388.66666666667"
"16634002","72.3333333333333"
"14479896","100"
"16114044","659.5"
"10597533","323.333333333333"
"16047108","2343.5"
"14990140","1872"
"15472432","96"
"9477277","3783"
"2809834","545.428571428571"
"12000301","4493"
"12544214","47.75"
"13843288","672"
"5829578","151"
"8869603","842.5"
"16171641","320"
"8278017","358"
"12552376","578.571428571429"
"6002163","7547"
"14496624","2081.66666666667"
"15197315","745"
"2699981","4486"
"3958141","1283.33333333333"
"15511721","2179.5"
"6714341","1411"
"2625247","605"
"8071277","1291.66666666667"
"16814255","116"
"4039725","2214"
"15231247","234"
"4043168","1977"
"4846229","2450"
"13501887","559.25"
"8900770","442.5"
"15985298","167.5"
"11477322","50"
"10500780","1859.5"
"12760646","1567"
"12359579","148.5"
"16819965","102.8"
"11637379","2438.5"
"11055134","65"
"8272351","3035"
"15903426","1247"
"9238627","306"
"15299329","1133"
"13491046","2572"
"8637084","152"
"11229377","2362.33333333333"
"6009941","574"
"14952495","498.5"
"16438060","16"
"16435289","622.5"
"16680779","795"
"15143502","23"
"2058374","1815"
"16658732","1082.5"
"188331","616.555555555556"
"9145797","969"
"10365000","3302.5"
"7156867","627.7"
"12087716","1161.2"
"8731239","3069"
"9253013","1052"
"12267956","983"
"6838216","35"
"12348719","98"
"9076175","1760"
"17552416","13"
"520305","2977"
"4132504","916.5"
"14958715","841"
"11639013","2089"
"6197554","2628.5"
"1244051","286.5"
"3470954","311"
"3641311","128"
"9095117","579.5"
"3706707","1174.66666666667"
"5083185","679"
"15554579","1794"
"6406626","1499.66666666667"
"15492927","55.5"
"12556359","1518"
"5809504","977.285714285714"
"15437087","36"
"11630840","69"
"155196","335.666666666667"
"6112646","5083"
"6761456","1296"
"16607399","179.333333333333"
"15149157","42"
"8774339","2471"
"10788028","7507"
"14056067","2185.5"
"5625547","1628.5"
"7359470","3948"
"7692913","3197"
"13847501","1509.5"
"2523635","660.9"
"15999575","922.333333333333"
"16164315","458"
"9867610","36"
"5622745","2531.66666666667"
"13780837","2113"
"2396497","1061"
"12358187","517"
"7563194","5498"
"15914240","424.272727272727"
"16019809","1215.33333333333"
"15591929","1032"
"6741310","663"
"15278670","457"
"7450676","739"
"9219389","819"
"15045683","4592"
"10732434","1397.25"
"17011394","758.5"
"15752760","1599"
"5636058","122.166666666667"
"13372316","390"
"8825261","5032"
"8301076","1098.6"
"3720605","95"
"9039350","1333.75"
"1108459","1566"
"17296519","300"
"352640","4190"
"4288054","98"
"15489949","47"
"8309938","550.5"
"17199301","523"
"300248","1401.6"
"12633938","3219"
"15584059","498"
"15516310","1700.66666666667"
"7801407","1824.33333333333"
"16896700","1877"
"9777993","227.5"
"14934833","2103.33333333333"
"1061834","1079.33333333333"
"13464824","1735"
"11077258","551"
"9567899","1297.2"
"4757655","1047.5"
"5092006","2403"
"5765649","1137"
"13087568","7404"
"10791048","1093"
"17338588","21"
"16707319","499"
"13747704","2381"
"9568350","457"
"15637642","445.333333333333"
"6637206","1891.5"
"11506172","242.380952380952"
"6851045","294.318181818182"
"11936135","1114.14285714286"
"17624673","95"
"11007396","843"
"15046230","955"
"13918874","1524"
"6304730","1496.2"
"15473687","127"
"9152684","125"
"14821591","1210.25"
"13913534","618.75"
"15226847","5806"
"16322576","285"
"3989380","3381"
"14568618","1394"
"64895","295.740740740741"
"466844","663"
"15619033","1586.66666666667"
"11344566","1976"
"17622882","133.5"
"10614477","203"
"3025023","1853.66666666667"
"16459655","129.5"
"17080140","102"
"3333992","112.333333333333"
"17292277","276.5"
"10523193","1968.66666666667"
"9076149","199"
"16415112","2505"
"15190169","779.666666666667"
"9781077","634"
"15231102","774.666666666667"
"12546937","409.333333333333"
"14604328","2495"
"15016533","1107"
"6264235","2713.5"
"14509604","547.333333333333"
"11101207","841"
"11375155","18"
"14277145","434.388888888889"
"5188921","472"
"4511476","948.6"
"14647839","863.5"
"15524022","13.1111111111111"
"15037741","1891"
"7310077","591.846153846154"
"2629072","1208.83333333333"
"15049264","7922"
"16346845","382.5"
"9584426","660.666666666667"
"8850369","21.25"
"9245782","864.75"
"12791946","1001.25"
"6573814","904.666666666667"
"3314243","775.333333333333"
"13778586","621.75"
"11523618","2089"
"14572715","271.285714285714"
"4153589","446.733333333333"
"16184761","193"
"2040706","1049.75"
"1864299","171"
"9332372","847"
"14136599","1592.25"
"16598238","38"
"13712594","3230"
"16636108","176"
"14485592","2428"
"10176689","2536"
"9508987","127.833333333333"
"15079010","6644"
"15098276","387"
"6629474","810"
"16851811","67"
"13108031","359.333333333333"
"9253330","1389"
"15457559","2068.66666666667"
"15832558","916"
"9120401","4138"
"1248959","1245.25"
"17012709","32"
"16578932","913"
"15503779","274.142857142857"
"4481287","1605"
"11677397","1051"
"9193633","220.5"
"16219386","62"
"14813794","1660"
"15102302","214"
"9024545","391.666666666667"
"13917714","1626.66666666667"
"11298539","177"
"7381119","653"
"15352563","384.2"
"12541277","406.555555555556"
"6228036","2167.5"
"795231","70.5"
"11913587","144"
"15334240","58"
"6583273","812"
"17683718","23"
"14706811","50.5"
"15426107","2501"
"317255","4131"
"13278290","2230"
"14883332","659"
"14426172","4806"
"17280519","590"
"8778085","457"
"13291702","557.2"
"14628674","1388.16666666667"
"15366590","1943"
"14836138","1107.57142857143"
"12215476","73"
"8964929","2610"
"15128912","3726"
"11011448","3994"
"5183360","358.5"
"5678613","2920"
"11916659","1168.33333333333"
"14566813","3795"
"4322265","1448.4"
"15403101","186"
"16449739","387.333333333333"
"10556381","1181"
"14159737","1673"
"13041269","280"
"17453092","745"
"3528461","1489.25"
"16899612","1239"
"10784244","1039.57142857143"
"13469891","1032"
"2540084","96"
"11130018","1609"
"10481009","4755"
"11759882","1276"
"7686106","1985"
"10502511","104.333333333333"
"11530636","1774.5"
"15394786","3725"
"14664285","1175"
"7068810","4997"
"560449","1719"
"4786956","301.37037037037"
"9235711","823.428571428571"
"14710006","958"
"8873190","1876"
"9907741","118"
"5813395","2300"
"3629626","5993"
"17458381","526"
"3846381","1656"
"16999368","1584"
"14961441","19"
"14620642","912.5"
"15249518","1171"
"15249821","395.5"
"12371830","552.75"
"5488081","719"
"10138625","1672.5"
"12333921","82"
"13786072","5867"
"4465796","3842"
"12766241","531.9"
"13962786","123"
"17332358","50"
"14847557","106.263157894737"
"11320061","3223"
"16599599","864"
"11433326","621"
"1909812","1072.66666666667"
"8024296","109.848101265823"
"13995215","25"
"13637291","4212"
"2101939","2092.33333333333"
"7226771","2694"
"16531336","3071"
"14877364","566"
"8906651","5425"
"12771384","184"
"8707673","275.5"
"5546244","603.818181818182"
"13510224","95"
"3382515","3936"
"7924771","1323"
"305818","1194"
"13340782","2818"
"14256569","1816.66666666667"
"7725203","514.142857142857"
"1587729","7177"
"4767185","1726.4"
"11714087","889.333333333333"
"10961411","2851.5"
"12611330","256.533333333333"
"17410886","2"
"15139141","456"
"8225569","1415.33333333333"
"1965936","629.222222222222"
"17065112","97"
"12039305","7351"
"17759889","63"
"4446403","1993"
"11793742","3552"
"4231962","167"
"14674721","7451"
"14641383","1683.33333333333"
"15411908","1046"
"437153","1"
"10961076","2113.33333333333"
"3197404","719.5"
"16053276","2004"
"9855904","25"
"10610959","500"
"14883604","737"
"10576410","2017"
"11651760","280"
"16397375","114.75"
"4260839","1469"
"6668142","1520.5"
"16934587","3"
"14631472","1426.75"
"15774543","171"
"15936171","274"
"17133742","795"
"14219415","2419.5"
"2252174","1223.25"
"8533665","6769"
"7602290","523.6"
"15526068","800.125"
"15496375","3189"
"7560013","3681"
"16610334","681.4"
"11252174","715.583333333333"
"15022111","806.857142857143"
"15982589","268.333333333333"
"9414874","826.333333333333"
"14806021","167"
"2523604","595"
"15594333","3813"
"12322670","684.5"
"1529274","140"
"14723245","733"
"12457151","379.181818181818"
"14417000","588"
"7347992","1169"
"13004319","1211"
"15244799","734.666666666667"
"6837288","3265"
"10493740","1151.5"
"10757042","1018"
"16346968","1917.5"
"11782808","1620.5"
"13653602","2329"
"15151624","3833"
"1743962","1631"
"4663185","865.428571428571"
"10696511","2850"
"8395359","877"
"11732320","940"
"15515350","143.5"
"6772235","5337"
"4357700","892.333333333333"
"15037400","2528.5"
"11983900","640.9"
"16565633","3428"
"10512630","2380"
"11805678","632.333333333333"
"14697432","150.5"
"5354970","2879"
"16428826","78"
"14077964","2466"
"491319","2841"
"10927267","1812"
"11753987","473"
"11224862","7042"
"1694175","3701"
"15893064","3428"
"16113865","95"
"15523158","1227"
"11754694","815"
"7102068","2552"
"5151362","1081"
"13563188","239"
"3549766","493.222222222222"
"5261625","5197"
"15475298","1134.5"
"14263748","723.666666666667"
"16866148","16"
"15142082","152.818181818182"
"977503","487.333333333333"
"6067379","503"
"14237226","243"
"17157787","382.5"
"11044457","641"
"11820333","1104"
"15302600","2673.5"
"5256700","1613"
"15078279","2914"
"15391777","58"
"4062350","1752"
"15601333","319"
"12046824","29"
"10310441","1725"
"12430431","3309"
