UserId,Tau
"10821123","1563.2"
"3387608","1933"
"11374183","388.5"
"6139370","2"
"11267402","528"
"13331635","972"
"2152719","4373"
"704772","2349"
"4899193","1239.75"
"7198862","2396"
"4504664","939"
"16665454","312"
"1139697","290.375"
"4282081","137.2"
"8726488","439.733333333333"
"2776343","530"
"8733843","592.75"
"1474130","83"
"9176523","294.111111111111"
"4475373","498.666666666667"
"15497227","2758"
"2936204","71.4098360655738"
"11041668","1403.5"
"1153938","305.28"
"8108313","8.8"
"8685978","2062"
"9275462","580.25"
"994851","5379"
"384724","1154"
"12574962","176.333333333333"
"10386917","873.5"
"1094478","0"
"8888726","263.5"
"6106614","260.633333333333"
"4674199","12"
"16053795","2332"
"100142","906"
"15499529","1608"
"6663896","2380"
"391826","6429"
"13651182","588.333333333333"
"5873721","149"
"313528","1760"
"6515647","1102"
"17483870","19.5555555555556"
"3213316","4271"
"7327552","0"
"14052642","283.571428571429"
"8919282","1296"
"14177879","236"
"3513509","49.6"
"11492188","0"
"14265469","13.8968421052632"
"9741450","0"
"2705737","329"
"14383110","531"
"12841996","5.41176470588235"
"107625","1344.33333333333"
"13430829","2797"
"5774900","947.75"
"12551649","2353"
"6784711","43"
"3298930","2463"
"13403753","3218"
"17202729","12.3125"
"1704799","2863"
"14139546","6098"
"2143504","1791.33333333333"
"15148200","84.3333333333333"
"13916819","1386.66666666667"
"6364117","358.466666666667"
"15258895","1"
"1625919","1203.5"
"9105334","491.285714285714"
"2773127","94"
"13247809","208.25"
"9521107","581.25"
"11443221","471.888888888889"
"973342","0"
"16131696","755"
"17700853","11.5"
"1951465","2351.5"
"15344607","1015"
"15192900","0"
"10620304","0"
"426320","533.833333333333"
"7771076","1287.5"
"6697773","1907"
"2261258","2229"
"12404124","335.666666666667"
"1081100","1856"
"7809778","1048"
"9215652","2241.33333333333"
"9487195","23"
"552540","553"
"7505448","3770.5"
"1785204","560"
"17179353","19"
"5465237","165"
"16164233","0.2"
"12866337","740.25"
"121626","1965.5"
"5446285","963.166666666667"
"3998524","957.5"
"2381971","4607"
"7642510","370.714285714286"
"5865712","47.5"
"4930357","872.25"
"16213119","3914"
"3547400","263"
"5651396","1061"
"1742518","7017"
"15513059","37.6666666666667"
"4148386","2978"
"7686998","130.25"
"17732870","0"
"11159814","725"
"6651824","1672.5"
"2252906","1109"
"235660","799.333333333333"
"12858593","572.166666666667"
"1852780","438"
"7664978","1345"
"6745120","668.5"
"6235990","566.909090909091"
"10880993","281.5625"
"1463575","7.33333333333333"
"12653228","572"
"13255629","1538"
"9573338","539.833333333333"
"12271789","34.5"
"16305807","1224"
"11801537","708.5"
"704749","1"
"3950917","3375"
"16057816","1724.5"
"11319058","1656"
"3906713","719"
"17166044","1"
"1164753","266"
"11280067","3255"
"5882563","1383"
"12008827","19.6"
"10125543","0"
"11584554","787.3"
"7682743","1020"
"3579960","774"
"10047792","2280.5"
"10717907","1818.66666666667"
"9016625","165.666666666667"
"667115","722.5"
"13926241","203.5"
"5000620","5352"
"2387971","1030"
"17133147","163"
"933002","6.33333333333333"
"9879379","118.9"
"10910357","122.391304347826"
"1405588","2347"
"1985912","55.6666666666667"
"1763061","953.75"
"16725669","0.5"
"7244700","522"
"13088403","271"
"2226792","0"
"16535849","26"
"6597066","2452"
"16748666","60.953488372093"
"7311104","31.3333333333333"
"4499541","270"
"14981915","600.384615384615"
"2840714","546.444444444444"
"14886355","180.153846153846"
"6220223","28.588785046729"
"10006439","298.875"
"6648059","170.857142857143"
"1275169","90"
"9682187","0"
"9340575","19.3333333333333"
"5184307","26"
"313265","1415.5"
"15501383","70"
"16535554","913.5"
"14284076","353"
"4215858","216"
"16555099","104.6"
"14609579","359"
"16075169","11"
"4069781","5117"
"4884228","473"
"4039675","1"
"8203469","1593.66666666667"
"14559254","173"
"15109300","743.6"
"9194851","85.25"
"4629125","569.6"
"7852589","715.833333333333"
"9111376","20"
"4449862","5805"
"2589891","1405"
"14448447","169"
"17588101","84"
"1278584","990.75"
"1730966","2716"
"5207900","4504"
"15303234","914"
"9440874","737.875"
"11590629","801"
"5162718","4.35714285714286"
"11330509","947.5"
"3622568","183"
"2789561","2787"
"11564749","0"
"1439168","5064"
"885312","679.5"
"7713939","1020"
"5270983","139.2"
"14137682","12"
"4333033","2806"
"17422280","554"
"15129973","86.5"
"11055258","450.333333333333"
"11408730","43.1"
"8657837","1064.375"
"209129","2399"
"8838032","125.130434782609"
"163585","3206"
"14648529","21.75"
"11233911","0"
"3012629","1218"
"6097525","1068.5"
"16948230","268"
"14176689","5"
"11109186","3815.5"
"9948775","376"
"5452132","2717"
"13050697","2437"
"1864693","530.333333333333"
"6479761","310"
"1032870","278.666666666667"
"15551465","18"
"16090441","1348.33333333333"
"13184839","722"
"16718979","287.222222222222"
"5383779","1790.5"
"2244474","3923"
"7755418","4179"
"3280146","157.214285714286"
"1459163","2595"
"14939967","688.166666666667"
"9067154","1227.5"
"16559772","108.25"
"9414122","336.5"
"11887542","3220"
"16120253","195"
"9472193","3768"
"776393","1741"
"1629120","2123"
"4390160","38.4755555555556"
"3455482","0"
"9604","194.275"
"14358978","1084.66666666667"
"11546239","2423.33333333333"
"1764764","3595"
"570812","2094.33333333333"
"12258422","192"
"9738875","151.2"
"12547837","118"
"17769815","2.56521739130435"
"7567902","513"
"13603992","105"
"1101730","1304"
